,FGEOID,GEOID,NAME,NAMELSAD,GEOID_FILE,Memory Usage (GB)
2869,0500000US47113,47113,Madison,Madison County,0500000US47113.graphml,0.15592614400000002
2870,0500000US01111,1111,Randolph,Randolph County,0500000US01111.graphml,0.13198912
2871,0500000US37009,37009,Ashe,Ashe County,0500000US37009.graphml,0.12709030400000002
2872,0500000US08033,8033,Dolores,Dolores County,0500000US08033.graphml,0.020323968000000026
2873,0500000US39089,39089,Licking,Licking County,0500000US39089.graphml,0.48822643200000004
2874,0500000US51683,51683,Manassas,Manassas city,0500000US51683.graphml,0.195104384
2875,0500000US05139,5139,Union,Union County,0500000US05139.graphml,0.15916608000000002
2876,0500000US17071,17071,Henderson,Henderson County,0500000US17071.graphml,0.099208832
2877,0500000US01101,1101,Montgomery,Montgomery County,0500000US01101.graphml,0.35006015999999995
2878,0500000US08005,8005,Arapahoe,Arapahoe County,0500000US08005.graphml,1.188368
2879,0500000US21155,21155,Marion,Marion County,0500000US21155.graphml,0.09109465600000002
2880,0500000US53057,53057,Skagit,Skagit County,0500000US53057.graphml,0.23039552
2881,0500000US28067,28067,Jones,Jones County,0500000US28067.graphml,0.188477056
2882,0500000US55021,55021,Columbia,Columbia County,0500000US55021.graphml,0.22177753600000003
2883,0500000US37019,37019,Brunswick,Brunswick County,0500000US37019.graphml,0.444829312
2884,0500000US27029,27029,Clearwater,Clearwater County,0500000US27029.graphml,0.05081459199999999
2885,0500000US51131,51131,Northampton,Northampton County,0500000US51131.graphml,0.059752063999999994
2886,0500000US20163,20163,Rooks,Rooks County,0500000US20163.graphml,0.07820454399999999
2887,0500000US18041,18041,Fayette,Fayette County,0500000US18041.graphml,0.072830592
2888,0500000US31079,31079,Hall,Hall County,0500000US31079.graphml,0.12073740800000002
2889,0500000US31081,31081,Hamilton,Hamilton County,0500000US31081.graphml,0.117587584
2890,0500000US31115,31115,Loup,Loup County,0500000US31115.graphml,0.012070528000000025
2891,0500000US30091,30091,Sheridan,Sheridan County,0500000US30091.graphml,0.03872320000000001
2892,0500000US31063,31063,Frontier,Frontier County,0500000US31063.graphml,0.03890342399999999
2893,0500000US01007,1007,Bibb,Bibb County,0500000US01007.graphml,0.153947776
2894,0500000US28075,28075,Lauderdale,Lauderdale County,0500000US28075.graphml,0.14588275199999998
2895,0500000US27011,27011,Big Stone,Big Stone County,0500000US27011.graphml,0.05715110399999998
2896,0500000US27013,27013,Blue Earth,Blue Earth County,0500000US27013.graphml,0.17801177600000004
2897,0500000US51091,51091,Highland,Highland County,0500000US51091.graphml,0.01581427199999999
2898,0500000US51177,51177,Spotsylvania,Spotsylvania County,0500000US51177.graphml,0.263896704
2899,0500000US33017,33017,Strafford,Strafford County,0500000US33017.graphml,0.28023155200000005
2900,0500000US13153,13153,Houston,Houston County,0500000US13153.graphml,0.224726656
2901,0500000US26041,26041,Delta,Delta County,0500000US26041.graphml,0.06571174399999999
2902,0500000US05131,5131,Sebastian,Sebastian County,0500000US05131.graphml,0.22893324799999995
2903,0500000US06087,6087,Santa Cruz,Santa Cruz County,0500000US06087.graphml,0.36267993600000004
2904,0500000US13191,13191,McIntosh,McIntosh County,0500000US13191.graphml,0.07026239999999997
2905,0500000US13207,13207,Monroe,Monroe County,0500000US13207.graphml,0.11273382400000001
2906,0500000US29069,29069,Dunklin,Dunklin County,0500000US29069.graphml,0.157367936
2907,0500000US48483,48483,Wheeler,Wheeler County,0500000US48483.graphml,0.10491046400000001
2908,0500000US13117,13117,Forsyth,Forsyth County,0500000US13117.graphml,0.6226448640000001
2909,0500000US48409,48409,San Patricio,San Patricio County,0500000US48409.graphml,0.187154048
2910,0500000US28147,28147,Walthall,Walthall County,0500000US28147.graphml,0.080170624
2911,0500000US29137,29137,Monroe,Monroe County,0500000US29137.graphml,0.08764582399999998
2912,0500000US26073,26073,Isabella,Isabella County,0500000US26073.graphml,0.127364736
2913,0500000US48341,48341,Moore,Moore County,0500000US48341.graphml,0.09020582399999999
2914,0500000US45017,45017,Calhoun,Calhoun County,0500000US45017.graphml,0.15035558400000001
2915,0500000US56035,56035,Sublette,Sublette County,0500000US56035.graphml,0.033160832
2916,0500000US21069,21069,Fleming,Fleming County,0500000US21069.graphml,0.08877631999999999
2917,0500000US55019,55019,Clark,Clark County,0500000US55019.graphml,0.12092582399999999
2918,0500000US45091,45091,York,York County,0500000US45091.graphml,0.6255898879999999
2919,0500000US18001,18001,Adams,Adams County,0500000US18001.graphml,0.09546918399999998
2920,0500000US22005,22005,Ascension,Ascension Parish,0500000US22005.graphml,0.20332096000000002
2921,0500000US42119,42119,Union,Union County,0500000US42119.graphml,0.22387878399999997
2922,0500000US51041,51041,Chesterfield,Chesterfield County,0500000US51041.graphml,0.7299969279999999
2923,0500000US22001,22001,Acadia,Acadia Parish,0500000US22001.graphml,0.20971072
2924,0500000US42039,42039,Crawford,Crawford County,0500000US42039.graphml,0.197590656
2925,0500000US46123,46123,Tripp,Tripp County,0500000US46123.graphml,0.04018956800000001
2926,0500000US19077,19077,Guthrie,Guthrie County,0500000US19077.graphml,0.07555852800000001
2927,0500000US19183,19183,Washington,Washington County,0500000US19183.graphml,0.07358425600000001
2928,0500000US46111,46111,Sanborn,Sanborn County,0500000US46111.graphml,0.05473446399999998
2929,0500000US40051,40051,Grady,Grady County,0500000US40051.graphml,0.289599104
2930,0500000US54039,54039,Kanawha,Kanawha County,0500000US54039.graphml,0.30959987200000005
2931,0500000US55109,55109,St. Croix,St. Croix County,0500000US55109.graphml,0.254688896
2932,0500000US42121,42121,Venango,Venango County,0500000US42121.graphml,0.148504192
2933,0500000US39153,39153,Summit,Summit County,0500000US39153.graphml,0.802246272
2934,0500000US13127,13127,Glynn,Glynn County,0500000US13127.graphml,0.15977638399999997
2935,0500000US48479,48479,Webb,Webb County,0500000US48479.graphml,0.48509708799999995
2936,0500000US37123,37123,Montgomery,Montgomery County,0500000US37123.graphml,0.12147468800000003
2937,0500000US23003,23003,Aroostook,Aroostook County,0500000US23003.graphml,0.237035136
2938,0500000US28065,28065,Jefferson Davis,Jefferson Davis County,0500000US28065.graphml,0.08558553600000002
2939,0500000US18175,18175,Washington,Washington County,0500000US18175.graphml,0.134254208
2940,0500000US48031,48031,Blanco,Blanco County,0500000US48031.graphml,0.12782758399999997
2941,0500000US51025,51025,Brunswick,Brunswick County,0500000US51025.graphml,0.133410432
2942,0500000US47045,47045,Dyer,Dyer County,0500000US47045.graphml,0.09613273600000002
2943,0500000US47053,47053,Gibson,Gibson County,0500000US47053.graphml,0.13076032
2944,0500000US51149,51149,Prince George,Prince George County,0500000US51149.graphml,0.204418688
2945,0500000US05075,5075,Lawrence,Lawrence County,0500000US05075.graphml,0.07964224
2946,0500000US38027,38027,Eddy,Eddy County,0500000US38027.graphml,0.023940736000000018
2947,0500000US53053,53053,Pierce,Pierce County,0500000US53053.graphml,1.0994028800000002
2948,0500000US16063,16063,Lincoln,Lincoln County,0500000US16063.graphml,0.110677632
2949,0500000US42071,42071,Lancaster,Lancaster County,0500000US42071.graphml,0.6619295999999999
2950,0500000US55057,55057,Juneau,Juneau County,0500000US55057.graphml,0.16390924800000004
2951,0500000US47151,47151,Scott,Scott County,0500000US47151.graphml,0.08241932800000001
2952,0500000US46031,46031,Corson,Corson County,0500000US46031.graphml,0.03910003200000001
2953,0500000US46053,46053,Gregory,Gregory County,0500000US46053.graphml,0.042032768000000026
2954,0500000US37181,37181,Vance,Vance County,0500000US37181.graphml,0.12340390399999998
2955,0500000US21033,21033,Caldwell,Caldwell County,0500000US21033.graphml,0.095440512
2956,0500000US45011,45011,Barnwell,Barnwell County,0500000US45011.graphml,0.117718656
2957,0500000US47039,47039,Decatur,Decatur County,0500000US47039.graphml,0.07087270399999998
2958,0500000US18009,18009,Blackford,Blackford County,0500000US18009.graphml,0.066870912
2959,0500000US01055,1055,Etowah,Etowah County,0500000US01055.graphml,0.27493952
2960,0500000US16025,16025,Camas,Camas County,0500000US16025.graphml,0.03905088000000001
2961,0500000US20155,20155,Reno,Reno County,0500000US20155.graphml,0.159035008
2962,0500000US47119,47119,Maury,Maury County,0500000US47119.graphml,0.19881536000000002
2963,0500000US56015,56015,Goshen,Goshen County,0500000US56015.graphml,0.04899187199999999
2964,0500000US55107,55107,Rusk,Rusk County,0500000US55107.graphml,0.08511449600000001
2965,0500000US55133,55133,Waukesha,Waukesha County,0500000US55133.graphml,0.8428335359999999
2966,0500000US21079,21079,Garrard,Garrard County,0500000US21079.graphml,0.141037184
2967,0500000US25021,25021,Norfolk,Norfolk County,0500000US25021.graphml,1.7251610880000001
2968,0500000US18063,18063,Hendricks,Hendricks County,0500000US18063.graphml,0.43346700799999993
2969,0500000US17077,17077,Jackson,Jackson County,0500000US17077.graphml,0.20893248
2970,0500000US45043,45043,Georgetown,Georgetown County,0500000US45043.graphml,0.25413593600000006
2971,0500000US38041,38041,Hettinger,Hettinger County,0500000US38041.graphml,0.021151360000000008
2972,0500000US49019,49019,Grand,Grand County,0500000US49019.graphml,0.02545625600000001
2973,0500000US49045,49045,Tooele,Tooele County,0500000US49045.graphml,0.08307878399999999
2974,0500000US51650,51650,Hampton,Hampton city,0500000US51650.graphml,0.36155353599999995
2975,0500000US55011,55011,Buffalo,Buffalo County,0500000US55011.graphml,0.14355622399999998
2976,0500000US51069,51069,Frederick,Frederick County,0500000US51069.graphml,0.275005056
2977,0500000US54041,54041,Lewis,Lewis County,0500000US54041.graphml,0.07876569600000002
2978,0500000US27119,27119,Polk,Polk County,0500000US27119.graphml,0.179842688
2979,0500000US27127,27127,Redwood,Redwood County,0500000US27127.graphml,0.09868864
2980,0500000US47047,47047,Fayette,Fayette County,0500000US47047.graphml,0.197742208
2981,0500000US22089,22089,St. Charles,St. Charles Parish,0500000US22089.graphml,0.2565771520000001
2982,0500000US05111,5111,Poinsett,Poinsett County,0500000US05111.graphml,0.10950617600000004
2983,0500000US12045,12045,Gulf,Gulf County,0500000US12045.graphml,0.05178943999999999
2984,0500000US47063,47063,Hamblen,Hamblen County,0500000US47063.graphml,0.15762188800000002
2985,0500000US01021,1021,Chilton,Chilton County,0500000US01021.graphml,0.166448768
2986,0500000US48351,48351,Newton,Newton County,0500000US48351.graphml,0.14474816
2987,0500000US48219,48219,Hockley,Hockley County,0500000US48219.graphml,0.15175232000000002
2988,0500000US13009,13009,Baldwin,Baldwin County,0500000US13009.graphml,0.083238528
2989,0500000US37175,37175,Transylvania,Transylvania County,0500000US37175.graphml,0.16676825600000003
2990,0500000US37171,37171,Surry,Surry County,0500000US37171.graphml,0.24869235200000003
2991,0500000US01031,1031,Coffee,Coffee County,0500000US01031.graphml,0.1444
2992,0500000US39149,39149,Shelby,Shelby County,0500000US39149.graphml,0.170933888
2993,0500000US16027,16027,Canyon,Canyon County,0500000US16027.graphml,0.46677568
2994,0500000US30019,30019,Daniels,Daniels County,0500000US30019.graphml,0.019070591999999997
2995,0500000US12073,12073,Leon,Leon County,0500000US12073.graphml,0.30748633599999997
2996,0500000US40119,40119,Payne,Payne County,0500000US40119.graphml,0.21348723200000005
2997,0500000US01039,1039,Covington,Covington County,0500000US01039.graphml,0.13431155199999997
2998,0500000US18093,18093,Lawrence,Lawrence County,0500000US18093.graphml,0.08952179199999999
2999,0500000US20069,20069,Gray,Gray County,0500000US20069.graphml,0.05238336000000002
3000,0500000US21045,21045,Casey,Casey County,0500000US21045.graphml,0.098414208
3001,0500000US21169,21169,Metcalfe,Metcalfe County,0500000US21169.graphml,0.06559705600000001
3002,0500000US21207,21207,Russell,Russell County,0500000US21207.graphml,0.08646617600000003
3003,0500000US22011,22011,Beauregard,Beauregard Parish,0500000US22011.graphml,0.20886694399999997
3004,0500000US23025,23025,Somerset,Somerset County,0500000US23025.graphml,0.15246092800000002
3005,0500000US40025,40025,Cimarron,Cimarron County,0500000US40025.graphml,0.024407680000000015
3006,0500000US21163,21163,Meade,Meade County,0500000US21163.graphml,0.11350796799999999
3007,0500000US21179,21179,Nelson,Nelson County,0500000US21179.graphml,0.132353664
3008,0500000US21187,21187,Owen,Owen County,0500000US21187.graphml,0.06920563199999999
3009,0500000US29155,29155,Pemiscot,Pemiscot County,0500000US29155.graphml,0.131264128
3010,0500000US31125,31125,Nance,Nance County,0500000US31125.graphml,0.043007616000000026
3011,0500000US55078,55078,Menominee,Menominee County,0500000US55078.graphml,0.060944
3012,0500000US48365,48365,Panola,Panola County,0500000US48365.graphml,0.11107903999999999
3013,0500000US21011,21011,Bath,Bath County,0500000US21011.graphml,0.09333926399999998
3014,0500000US48001,48001,Anderson,Anderson County,0500000US48001.graphml,0.14866803199999998
3015,0500000US51033,51033,Caroline,Caroline County,0500000US51033.graphml,0.199917184
3016,0500000US19167,19167,Sioux,Sioux County,0500000US19167.graphml,0.10475071999999999
3017,0500000US06021,6021,Glenn,Glenn County,0500000US06021.graphml,0.11600243200000002
3018,0500000US29510,29510,St. Louis,St. Louis city,0500000US29510.graphml,0.6933909759999999
3019,0500000US13111,13111,Fannin,Fannin County,0500000US13111.graphml,0.154398336
3020,0500000US46051,46051,Grant,Grant County,0500000US46051.graphml,0.062590592
3021,0500000US46091,46091,Marshall,Marshall County,0500000US46091.graphml,0.04774668800000001
3022,0500000US53067,53067,Thurston,Thurston County,0500000US53067.graphml,0.475504256
3023,0500000US31107,31107,Knox,Knox County,0500000US31107.graphml,0.09929484800000002
3024,0500000US35061,35061,Valencia,Valencia County,0500000US35061.graphml,0.136224384
3025,0500000US30079,30079,Prairie,Prairie County,0500000US30079.graphml,0.014184063999999996
3026,0500000US19005,19005,Allamakee,Allamakee County,0500000US19005.graphml,0.09352358399999999
3027,0500000US48061,48061,Cameron,Cameron County,0500000US48061.graphml,0.5998751999999999
3028,0500000US48339,48339,Montgomery,Montgomery County,0500000US48339.graphml,0.9359847679999999
3029,0500000US08071,8071,Las Animas,Las Animas County,0500000US08071.graphml,0.07628761600000003
3030,0500000US48299,48299,Llano,Llano County,0500000US48299.graphml,0.13208332800000003
3031,0500000US48319,48319,Mason,Mason County,0500000US48319.graphml,0.06176320000000002
3032,0500000US37043,37043,Clay,Clay County,0500000US37043.graphml,0.12722137600000002
3033,0500000US36071,36071,Orange,Orange County,0500000US36071.graphml,0.6256144640000001
3034,0500000US36093,36093,Schenectady,Schenectady County,0500000US36093.graphml,0.312495744
3035,0500000US54059,54059,Mingo,Mingo County,0500000US54059.graphml,0.08768268800000001
3036,0500000US20197,20197,Wabaunsee,Wabaunsee County,0500000US20197.graphml,0.09296243200000001
3037,0500000US27055,27055,Houston,Houston County,0500000US27055.graphml,0.14072179199999998
3038,0500000US21181,21181,Nicholas,Nicholas County,0500000US21181.graphml,0.05910489600000002
3039,0500000US25023,25023,Plymouth,Plymouth County,0500000US25023.graphml,1.1725656320000002
3040,0500000US36005,36005,Bronx,Bronx County,0500000US36005.graphml,0.905367168
3041,0500000US37055,37055,Dare,Dare County,0500000US37055.graphml,0.08745740800000001
3042,0500000US39103,39103,Medina,Medina County,0500000US39103.graphml,0.33642867200000004
3043,0500000US42005,42005,Armstrong,Armstrong County,0500000US42005.graphml,0.23848921600000003
3044,0500000US34001,34001,Atlantic,Atlantic County,0500000US34001.graphml,0.366775936
3045,0500000US55071,55071,Manitowoc,Manitowoc County,0500000US55071.graphml,0.142708352
3046,0500000US55029,55029,Door,Door County,0500000US55029.graphml,0.07796697600000002
3047,0500000US37047,37047,Columbus,Columbus County,0500000US37047.graphml,0.18127628800000004
3048,0500000US39053,39053,Gallia,Gallia County,0500000US39053.graphml,0.11421657600000004
3049,0500000US48441,48441,Taylor,Taylor County,0500000US48441.graphml,0.20665920000000002
3050,0500000US51570,51570,Colonial Heights,Colonial Heights city,0500000US51570.graphml,0.16058329600000001
